date,sessions,unique_visitors,page_views,Revenue,COGS,Revenue_per_session
2020-04-11,43287,34063,143745,3732689.24,3332780.74,86.23118349619979
2020-04-12,37270,28399,139570,2907846.49,2591717.12,78.02110249530455
2020-04-13,46241,37526,154891,3947462.22,3605060.08,85.36714647174585
2020-04-14,45655,32667,202854,3808658.46,3373247.72,83.42259248713175
2020-04-15,46469,34882,219857,4628778.3,3891917.12,99.61002603886462
2020-04-16,42897,30686,223797,4375989.59,3596667.75,102.01155302235587
2020-04-17,41040,30521,161118,4558971.27,3709799.59,111.08604459064327
2020-04-18,48136,34468,216916,3884483.75,3074401.15,80.69810017450557
2020-04-19,36756,27931,187408,5420905.61,4354985.3,147.48355669822615
2020-04-20,46424,35176,187668,3709374.1,2922517.52,79.90207866620713
2020-04-21,38518,30134,142168,3772726.0,2994859.61,97.94708967236097
2020-04-22,41307,32775,200929,5657450.97,4439369.34,136.96107124700413
2020-04-23,44106,34167,170615,5173024.12,4119922.93,117.28617693737813
2020-04-24,37916,27243,145799,3753095.45,2970279.3,98.98447752927524
2020-04-25,45937,32490,245372,3664845.35,2858437.84,79.77981474628295
2020-04-26,38854,30987,129370,4605371.55,3664887.11,118.5301783600144
2020-04-27,48189,38503,216284,5455531.12,4305091.4,113.21112951088423
2020-04-28,41682,30068,227421,5014129.21,3953650.56,120.29483254162469
2020-04-29,39749,32484,210714,10020939.03,8067774.24,252.10543736949356
2020-04-30,43195,33699,226414,7581421.63,6073119.3,175.5161854381294
2020-05-01,37248,29202,154828,6232298.35,4980016.59,167.3190063896048
2020-05-02,44006,34850,232584,4883269.9,3978529.52,110.96827478071172
2020-05-03,33774,27599,156949,4614868.43,3622251.36,136.63967637827915
2020-05-04,34999,25988,162964,1696650.37,1285985.68,48.47710991742621
2020-05-05,46233,36589,201181,2127409.75,1664266.24,46.01496225639695
2020-05-06,39877,32361,201329,2719040.36,2101438.95,68.18567996589512
2020-05-07,40887,31237,206054,3735794.57,3081283.21,91.36876195367721
2020-05-08,40215,30642,151119,3885246.63,3057670.15,96.61187691160015
2020-05-09,34391,26650,180223,2045722.89,1564919.31,59.48425140298333
2020-05-10,34872,25181,142645,3584812.06,2817308.7,102.79915290204175
2020-05-11,45289,36515,227803,2782658.98,2126531.87,61.44227030846342
2020-05-12,42203,32796,149231,3333481.33,2554876.05,78.98683340046917
2020-05-13,42210,32669,194109,3150929.25,2367805.02,74.64888059701492
2020-05-14,42689,33006,174672,4015255.86,3222738.56,94.05832556396261
2020-05-15,40677,32433,199382,5094966.3,4205637.32,125.25422966295449
2020-05-16,41763,33618,147559,3808061.0,3113947.78,91.18264971386155
2020-05-17,48316,36687,169311,3532524.59,2826498.79,73.11293546651213
2020-05-18,39843,31462,175578,3000875.02,2429735.03,75.3174966744472
2020-05-19,42163,32186,169388,3027466.21,2447172.14,71.80386144249698
2020-05-20,35075,28365,157795,3689172.21,3019892.02,105.17953556664291
2020-05-21,37203,26829,195525,4498828.44,3647887.78,120.9264962503024
2020-05-22,45512,34966,170596,5108046.04,3839020.41,112.23514765336614
2020-05-23,43072,32884,203926,4015420.66,3313265.28,93.22577683878158
2020-05-24,36563,29881,164483,4700650.04,3764671.03,128.56302929190713
2020-05-25,45355,37154,224944,4378883.27,3340216.53,96.54686958438981
2020-05-26,38796,29243,125978,3938416.11,3225312.26,101.51603541602226
2020-05-27,37058,26964,160786,4400378.84,3586763.01,118.74302013060607
2020-05-28,36672,27937,151505,7125254.26,5586999.34,194.2968548211169
2020-05-29,33780,27094,176373,8058075.78,6156826.89,238.5457602131439
2020-05-30,40115,28229,185694,8571150.17,6917398.63,213.66446890190701
2020-05-31,42489,33872,155192,7068160.11,5722407.19,166.35270564146015
2020-06-01,43625,34300,175784,7434640.87,6007912.51,170.42156722063038
2020-06-02,38550,27223,207470,3295138.19,2630884.15,85.47699584954604
2020-06-03,44126,33550,167992,3497127.32,2854677.4,79.25321397815347
2020-06-04,43162,33001,179895,2962471.81,2212520.77,68.63611069922617
2020-06-05,41289,30313,212140,2452274.28,2042840.96,59.392920148223496
2020-06-06,37001,28500,129323,2258600.23,1840555.75,61.04159968649496
2020-06-07,43638,31329,148158,2693731.83,2065838.19,61.72903959851506
2020-06-08,45005,32086,171951,3084455.23,2459766.38,68.53583446283746
2020-06-09,42655,31413,156535,3331413.85,2608681.96,78.10136795217443
2020-06-10,44003,34775,223530,3810023.86,3037801.06,86.58554780355884
2020-06-11,42916,33063,167050,4027121.39,3106482.9,93.83729588032436
2020-06-12,44428,32076,201234,2833219.35,2245340.12,63.77103065634285
2020-06-13,40898,29407,172585,2840132.87,2324352.25,69.44429727615042
2020-06-14,43306,35000,211437,3797554.63,3078986.36,87.6911889807417
2020-06-15,42980,32920,138712,3921468.12,3112876.56,91.23936993950674
2020-06-16,35345,28859,181042,3620819.64,2950472.85,102.44220229169615
2020-06-17,36067,26295,197255,4864660.1,3741174.91,134.87842348961652
2020-06-18,41392,32075,180184,4188150.34,3329563.04,101.18260388480866
2020-06-19,48502,38712,166918,2960897.79,2329260.25,61.04692157024453
2020-06-20,42409,33875,208518,2189006.74,1795056.75,51.61656110731213
2020-06-21,44397,31865,205562,3477329.48,2740967.86,78.32352366150866
2020-06-22,43423,33381,183887,3068801.79,2472668.81,70.67226561960251
2020-06-23,46640,36915,203779,3277142.11,2715748.0,70.264625
2020-06-24,43528,30569,211079,4983800.13,4272479.54,114.49641908656497
2020-06-25,43580,34017,151493,4480875.32,3949301.47,102.81953464892153
2020-06-26,40569,30872,186283,3538964.96,3128909.95,87.23323128497128
2020-06-27,37310,30590,182508,2952009.99,2893474.01,79.12114687751274
2020-06-28,39395,28416,150566,4033143.22,4037949.63,102.37703312603122
2020-06-29,40040,29410,185068,5223388.62,5021085.51,130.45426123876123
2020-06-30,42180,29724,170415,5506677.04,5509880.9,130.55185016595544
2020-07-01,30595,24077,99837,4785799.65,4637675.06,156.42424088903417
2020-07-02,27460,21481,146044,4866951.38,4707883.99,177.2378506919155
2020-07-03,30149,22578,101564,3696972.88,3771036.88,122.62339978108726
2020-07-04,36231,25655,167563,706367.78,665027.87,19.49622643592504
2020-07-05,32159,23960,164511,1406074.5,1343687.36,43.72258154793371
2020-07-06,31155,21955,120153,2077312.99,1986626.45,66.67671288717702
2020-07-07,31719,22876,131244,2024009.16,2068227.77,63.81062328572779
2020-07-08,34532,27716,127995,1848400.71,1796794.0,53.527183771574194
2020-07-09,31532,23016,144420,2881762.16,2884926.26,91.39167068374985
2020-07-10,33515,26879,138606,2456330.77,2270775.74,73.29048992988214
2020-07-11,32050,26172,133615,2777782.43,2617463.18,86.6702786271451
2020-07-12,27495,20220,150199,2353469.99,2352864.85,85.59628987088563
2020-07-13,35078,28181,148375,2674159.75,2528820.54,76.23466987855636
2020-07-14,32527,23555,137331,2241406.69,2199143.63,68.9091121222369
2020-07-15,32171,25881,161809,2628917.79,2573366.47,81.71700568835287
2020-07-16,30941,22516,125983,3496916.1,3417273.9,113.01884554474645
2020-07-17,33050,25526,151997,2963494.21,2910103.21,89.66699576399395
2020-07-18,27761,21602,151543,2167217.41,2102740.45,78.06697921544614
2020-07-19,34393,26947,145541,2598183.41,2439859.2,75.54395981740471
2020-07-20,37632,29503,155007,2378509.49,2153084.64,63.20444010416667
2020-07-21,35054,27530,126216,3060145.15,2555988.41,87.29803018200491
2020-07-22,29644,22426,125613,3102912.51,2421357.03,104.67253103494804
2020-07-23,31569,25229,159907,3882974.91,3066175.92,122.99961702936426
2020-07-24,27412,21601,122794,3897982.79,3118044.81,142.19986830585145
2020-07-25,31945,23339,162927,2726776.18,2185291.86,85.35846548755674
2020-07-26,34829,25520,177075,2852671.37,2228931.73,81.90506101237474
2020-07-27,35833,27052,192786,2831486.13,2289596.5,79.01895264141992
2020-07-28,34319,24787,128819,2395619.59,1857411.18,69.80446953582563
2020-07-29,26016,18447,110402,3158908.2,2317187.54,121.42174815498156
2020-07-30,31271,24555,159400,4151632.35,3350026.58,132.76301845160052
2020-07-31,31816,23266,112511,5610491.95,4496247.74,176.34183901181797
2020-08-01,37813,28331,199410,6132541.37,4909626.33,162.18076772538546
2020-08-02,35863,28452,153799,5345584.67,4186394.94,149.05570281348466
2020-08-03,38720,29089,177199,4397713.48,3443554.44,113.57731095041323
2020-08-04,34620,26378,139818,3298352.62,2591360.98,95.27303928365107
2020-08-05,36418,26253,187350,2223462.81,1734678.05,61.05395161733209
2020-08-06,35171,25902,161966,2991469.99,2308279.85,85.05501663302152
2020-08-07,41155,32438,133104,3277756.91,2547914.06,79.64419657392784
2020-08-08,35669,27251,145029,2449651.51,2088845.7,68.67732512826264
2020-08-09,37676,26741,164147,2935305.67,2352528.07,77.9091641894044
2020-08-10,35228,25251,153470,2914723.92,2318822.04,82.7388418303622
2020-08-11,37719,27782,200458,2533038.45,2110648.66,67.15550385747237
2020-08-12,39180,28426,215466,4245177.97,3574622.62,108.3506373149566
2020-08-13,40215,29520,205003,3438121.83,2662240.38,85.49351809026483
2020-08-14,35760,26734,166236,3685522.51,2879232.79,103.06271001118567
2020-08-15,33356,26180,178584,2556409.43,2072000.19,76.6401675860415
2020-08-16,37006,29530,157212,2596444.46,2077063.06,70.16279684375506
2020-08-17,34854,28022,118396,3646382.12,2892437.08,104.61875595340564
2020-08-18,37531,28605,203174,3240488.83,2493505.46,86.34165969465242
2020-08-19,34147,27810,185856,3279887.27,2543910.75,96.05198904735408
2020-08-20,36424,26616,182461,3569013.59,2909846.44,97.98521826268394
2020-08-21,33606,25978,109747,3939388.46,3133654.06,117.22277152889365
2020-08-22,30963,23305,154853,2465099.71,2000862.66,79.61436908568291
2020-08-23,39987,31388,209083,2832425.22,2280579.88,70.83365143671693
2020-08-24,33539,26264,119660,3217603.07,2631929.43,95.93616595605116
2020-08-25,32268,26443,160031,2428315.18,1917538.84,75.25459216561299
2020-08-26,35762,25302,185700,3194953.82,2616197.98,89.33934958894916
2020-08-27,38266,28828,200768,4445347.68,3675387.97,116.16964616108294
2020-08-28,38993,30032,174686,7296538.72,5928088.7,187.1243228271741
2020-08-29,36212,26931,191116,7517051.79,6089417.86,207.58455180603116
2020-08-30,36313,27199,161767,8480394.59,6775599.46,233.5360501748685
2020-08-31,30899,23108,120249,7490849.71,6294569.34,242.4301663484255
2020-09-01,25779,19525,82568,6047477.92,5072223.86,234.58931378253618
2020-09-02,25740,20239,87892,1434923.77,1282633.72,55.74684421134421
2020-09-03,21880,16243,72566,1557705.54,1435356.63,71.19312340036564
2020-09-04,26341,18688,125151,1425115.38,1249060.77,54.10255419308302
2020-09-05,27061,21025,109833,1581867.47,1449235.72,58.45561767857803
2020-09-06,27527,21630,108802,2654105.11,2377874.42,96.41824790205979
2020-09-07,24662,17883,108662,2479133.84,2159138.36,100.52444408401588
2020-09-08,22647,18442,121854,2542645.13,2183405.0,112.27293372190577
2020-09-09,23534,16840,84994,1979410.07,1799215.01,84.1085268122716
2020-09-10,24599,17738,105977,3146008.14,2761931.92,127.89170860604091
2020-09-11,25825,19056,95585,1990335.39,1821328.74,77.07010222652468
2020-09-12,25785,19681,123384,2806228.3,2605429.08,108.83181306961411
2020-09-13,21475,15123,95840,2240095.92,1957201.32,104.3118006984866
2020-09-14,28528,21280,108347,2832905.03,2603630.98,99.30261602636006
2020-09-15,30267,22450,113275,2914536.51,2476205.19,96.29419863217365
2020-09-16,26144,19196,86584,1994638.41,1821831.75,76.29430882802937
2020-09-17,27837,19900,114571,1827659.24,1626961.14,65.65575457125409
2020-09-18,21105,15784,100383,2600220.08,2233677.06,123.20398389007345
2020-09-19,23948,17545,83188,1806587.98,1582702.76,75.43794805411726
2020-09-20,29247,22547,115136,2334885.81,2132834.58,79.83334393271105
2020-09-21,29246,22025,136066,3082015.84,2723671.97,105.38247418450386
2020-09-22,27835,20293,106244,2827707.7,2426080.5,101.58820549667685
2020-09-23,28929,21337,145147,2254030.17,2095482.45,77.91593798610391
2020-09-24,22265,17768,114577,2021614.99,1879290.21,90.79788861441725
2020-09-25,30621,24702,109054,2587034.31,2341681.4,84.48562457137258
2020-09-26,25054,18036,118576,2219447.23,2025784.18,88.5865422686996
2020-09-27,29837,23097,142121,3907778.93,3495826.9,130.9709062573315
2020-09-28,28965,22114,125634,4681424.38,4163962.01,161.62348972898326
2020-09-29,27997,19870,137528,3862957.51,3418321.41,137.97755152337749
2020-09-30,23089,16405,113390,3185317.6,2835582.57,137.95823119234268
2020-10-01,21266,16930,76549,2053948.94,1801442.13,96.58369886203329
2020-10-02,18119,14852,77416,844947.12,672777.16,46.633209338263704
2020-10-03,20645,14636,67383,1819620.17,1400911.62,88.13854056672318
2020-10-04,19416,14262,73170,1305849.84,1031248.84,67.2563782447466
2020-10-05,24911,19722,131231,1476045.28,1106750.78,59.25275099353699
2020-10-06,23347,19051,99243,2225510.95,1785750.97,95.32320854927829
2020-10-07,21132,15554,84375,2084609.48,1633404.7,98.64705091803899
2020-10-08,20037,16325,64298,1798621.9,1415449.28,89.76502969506413
2020-10-09,22199,17432,101056,1682037.65,1404182.57,75.77087481418081
2020-10-10,20615,15266,103142,2023437.43,1582185.76,98.15364685908318
2020-10-11,20115,14199,93659,1446988.51,1177371.98,71.93579468058662
2020-10-12,20896,16465,72670,1856496.7,1470316.91,88.84459705206739
2020-10-13,20981,16932,82348,3071390.97,2435896.58,146.38916019255518
2020-10-14,21476,16150,80061,2627129.58,2030216.9,122.32862637362638
2020-10-15,20834,16576,105217,1826480.99,1499468.55,87.66828213497168
2020-10-16,21601,16609,104505,2213689.11,1814772.4,102.4808624600713
2020-10-17,21266,15812,71380,2024181.52,1623856.95,95.18393303865325
2020-10-18,20371,16113,78229,2416150.55,2000897.4,118.60736095429776
2020-10-19,19438,15597,66703,1798941.77,1455468.16,92.54767825908016
2020-10-20,19028,15363,64480,2361849.87,1800189.76,124.12496689089762
2020-10-21,23461,18428,125439,2168284.88,1762213.02,92.42082093687395
2020-10-22,19036,14034,92719,2384359.77,1939167.59,125.25529365412902
2020-10-23,22434,17640,111878,1313373.58,984874.54,58.54388784880093
2020-10-24,22947,18684,96280,2435210.66,1935814.16,106.12326927267182
2020-10-25,19591,14128,93877,2045855.5,1595051.09,104.42833443928335
2020-10-26,21875,17852,75409,2383306.02,1881515.76,108.95113234285715
2020-10-27,22036,16781,78948,3242319.66,2668015.76,147.13739607914323
2020-10-28,20859,15866,66974,4138715.4,3246854.44,198.41389328347475
2020-10-29,21829,16036,95302,3361148.04,2777298.73,153.9762719318338
2020-10-30,22356,17201,94204,2606337.42,2045887.36,116.58335212023617
2020-10-31,23949,18930,111408,3099623.67,2419274.6,129.42601653513717
2020-11-01,18245,12972,61204,2000351.9,1651707.88,109.6383611948479
2020-11-02,19551,14750,64224,1609265.54,1276568.22,82.3111626003785
2020-11-03,17361,12559,82603,1148970.3,951051.1,66.18111283912218
2020-11-04,16277,12255,56661,1475675.48,1140886.92,90.66016342077778
2020-11-05,15813,12731,64934,1340308.97,1063954.02,84.75994245241257
2020-11-06,16918,12621,85878,717152.89,537123.9,42.3899332072349
2020-11-07,17082,12711,79468,1261006.58,1012158.51,73.82078093900012
2020-11-08,18445,13486,81091,1462906.75,1152752.12,79.31183247492545
2020-11-09,17701,12953,76286,1841341.67,1500031.86,104.02472572171064
2020-11-10,19293,13687,77336,1423817.05,1131446.53,73.7996708650806
2020-11-11,18790,14166,76190,1850484.56,1510899.02,98.48241405002662
2020-11-12,17856,12841,86498,1742209.81,1490266.12,97.56999383960574
2020-11-13,17396,12776,77474,1874908.56,1475799.13,107.77814210163257
2020-11-14,17694,12793,72612,1505407.33,1170919.18,85.08010229456313
2020-11-15,14260,10406,61122,1822943.34,1452200.16,127.83613884992988
2020-11-16,18092,14243,97390,1677772.33,1289405.39,92.73559197435331
2020-11-17,16039,12068,67477,1698265.63,1375791.27,105.88351081738263
2020-11-18,16491,11715,73039,1708292.62,1460231.18,103.58938936389546
2020-11-19,16250,13117,59654,1389140.38,1147069.41,85.48556184615384
2020-11-20,17855,13458,79186,1761075.99,1653768.63,98.63209129095492
2020-11-21,17079,12036,83706,1277317.49,1191035.2,74.7887751039288
2020-11-22,16764,12087,75792,1402812.95,1422457.39,83.68008530183727
2020-11-23,15370,11896,81227,1254495.47,1331674.56,81.61974430709174
2020-11-24,18796,13402,84515,1234768.03,1251831.61,65.69312779314748
2020-11-25,15420,10841,54787,1016787.85,1011073.66,65.93954928664073
2020-11-26,16733,13329,79614,1003033.14,1066907.31,59.94341361381701
2020-11-27,17323,13271,92052,2064673.72,2076697.24,119.18684523465912
2020-11-28,18543,13712,71710,2102733.52,2118368.35,113.39769832281723
2020-11-29,18159,14657,98612,1696662.48,1642786.66,93.43369568808855
2020-11-30,17824,13249,69923,1376299.12,1423882.94,77.21606373429086
2020-12-01,19647,14036,101454,1160032.88,1083886.83,59.04376647834275
2020-12-02,20023,16101,69321,370653.23,366277.85,18.511373420566347
2020-12-03,20422,15573,85659,528608.48,509665.44,25.884265987660367
2020-12-04,16123,12162,75877,645703.05,632473.93,40.048567264156794
2020-12-05,19449,13722,102800,653591.96,700683.81,33.60542752840763
2020-12-06,19233,15083,87799,755648.75,731905.7,39.28917745541517
2020-12-07,17942,14544,75482,832522.38,856716.78,46.400756883290605
2020-12-08,18946,14954,83991,1297656.34,1226584.15,68.49236461522221
2020-12-09,19732,14464,64921,1154833.63,1135523.17,58.52592894790188
2020-12-10,16485,13246,64712,696601.42,694712.49,42.2566830451926
2020-12-11,16188,11995,58965,708701.4,714731.83,43.77942920681987
2020-12-12,16777,13540,71386,1122552.93,1114505.97,66.91023007689098
2020-12-13,16467,12133,58632,937152.62,894184.44,56.91095038561972
2020-12-14,19160,14625,69801,1601200.69,1536265.51,83.56997338204593
2020-12-15,20367,15824,98777,1355809.66,1345601.61,66.56894289782491
2020-12-16,19278,15286,93923,1368150.26,1378715.06,70.96951239755161
2020-12-17,19854,14704,70559,1104685.57,1105268.19,55.64045381283369
2020-12-18,20218,14273,75635,1251306.12,1173503.24,61.89069739835791
2020-12-19,20038,15556,91258,1648432.09,1604918.15,82.26530042918455
2020-12-20,20214,16185,71596,1777867.4,1748875.07,87.95228059760562
2020-12-21,18862,15018,79432,2040125.86,2025685.77,108.1606330187679
2020-12-22,18707,13230,83873,2050706.5,1957791.36,109.62241406959961
2020-12-23,19179,14954,95061,1964805.24,2036033.68,102.44565618645393
2020-12-24,20374,15600,88847,1223063.47,1196024.1,60.03060125650339
2020-12-25,19207,14605,70159,1200258.49,1181002.97,62.490679960431095
2020-12-26,19934,15114,93736,1099988.0,1121806.33,55.181498946523526
2020-12-27,22306,16526,92481,1517374.4,1548752.98,68.0253922711378
2020-12-28,18063,14637,96451,3627797.75,3660309.96,200.84137463322816
2020-12-29,21080,15731,90633,2940732.69,2915164.04,139.5034482922201
2020-12-30,20533,16778,69320,2881135.64,2881761.18,140.31732528125457
2020-12-31,17767,13361,93445,2153864.87,2157011.11,121.22839365115102
2021-01-01,14570,11040,49430,1553431.51,1547553.58,106.61849759780371
2021-01-02,13267,10265,60079,378420.41,311258.46,28.523434838320643
2021-01-03,14741,11620,73963,677894.56,516308.19,45.98701309273456
2021-01-04,14929,10471,52523,819877.04,631242.67,54.91841650478934
2021-01-05,16138,12708,53744,1174326.91,961163.6,72.76780951790803
2021-01-06,16334,12369,83419,1114251.05,906466.26,68.21666768703318
2021-01-07,16711,11962,91756,837846.02,690390.14,50.13739572736521
2021-01-08,16364,13392,62434,1023293.14,849565.94,62.53319115130775
2021-01-09,16343,11944,64540,853729.27,699954.28,52.23822248057272
2021-01-10,13484,9896,58053,1180728.66,984866.85,87.56516315633343
2021-01-11,16493,11978,55382,1515387.6,1201417.37,91.88065239798703
2021-01-12,15881,11461,69707,1062807.64,869052.09,66.92321894087273
2021-01-13,15076,10739,53234,1070756.5,856031.34,71.02391217829663
2021-01-14,16537,11936,53246,764427.24,629061.31,46.225266977081695
2021-01-15,15763,11957,60315,977003.78,779003.57,61.98082725369537
2021-01-16,15667,11566,78596,1185774.61,916210.38,75.68613072062297
2021-01-17,16227,13003,67057,1224098.2,966990.57,75.43589079928513
2021-01-18,15948,11290,59449,2502006.18,1916159.06,156.88526335590672
2021-01-19,16117,12572,68303,2011018.39,1652010.17,124.77622324253893
2021-01-20,15543,11545,69867,1595354.2,1216527.62,102.64133050247699
2021-01-21,15673,11090,61671,1698207.91,1250048.47,108.35244752121483
2021-01-22,16747,12024,55374,1620041.5,1267935.48,96.73622141279036
2021-01-23,16160,12050,61099,1744298.27,1412867.08,107.93924938118812
2021-01-24,15728,11746,57187,1862707.42,1491339.57,118.43256739572736
2021-01-25,17059,12064,85576,2346216.5,1913189.53,137.53540653027727
2021-01-26,16118,12581,57820,2993616.58,2282478.29,185.73126814741283
2021-01-27,17898,14011,68989,2258351.94,1690062.59,126.17901106268856
2021-01-28,14112,9931,72021,2405871.45,1845885.39,170.4840880102041
2021-01-29,15601,11768,66036,2246568.53,1778946.6,144.00157233510672
2021-01-30,16213,12103,85859,2167603.39,1754979.72,133.69539196940727
2021-01-31,14307,10979,54842,1607178.02,1317474.79,112.33508212762983
2021-02-01,24811,19041,121401,1551374.11,1281321.59,62.52767361251058
2021-02-02,25619,18057,116068,958876.9,764858.08,37.428350052695265
2021-02-03,24601,19055,96562,1095535.11,933310.92,44.532137311491404
2021-02-04,24393,17316,85004,1345207.17,1009834.12,55.14726232935678
2021-02-05,23162,16799,89702,1749418.05,1399602.15,75.52966280977463
2021-02-06,28524,20728,141994,1240787.91,940727.48,43.49978649558266
2021-02-07,25884,19478,129366,1814367.53,1394396.68,70.09610299799104
2021-02-08,22937,17347,83607,1325809.68,1131072.08,57.802226969525215
2021-02-09,22393,18180,108739,1448124.96,1194857.77,64.66864466574376
2021-02-10,21106,16559,98582,1851743.73,1575581.32,87.73541789064721
2021-02-11,23164,18564,120219,1689417.95,1396084.38,72.93291098255914
2021-02-12,20050,15090,103675,1983824.96,1679342.84,98.94388827930175
2021-02-13,20675,16310,86780,1986462.63,1556559.62,96.08041741233373
2021-02-14,19107,14102,97327,2942830.48,2472928.79,154.01844768932853
2021-02-15,21007,16081,68470,3142099.08,2531323.24,149.57390774503736
2021-02-16,24988,18787,98983,1874868.49,1645455.89,75.0307543620938
2021-02-17,27259,21684,107385,2468895.03,1948858.13,90.57173887523386
2021-02-18,23888,19308,121845,1729200.62,1374282.0,72.38783573342265
2021-02-19,20136,15365,97088,2485137.46,1894234.27,123.41763309495431
2021-02-20,22514,16093,81093,2510521.11,1978226.96,111.50933241538597
2021-02-21,24929,19918,113473,2673937.37,2158355.9,107.26211921858078
2021-02-22,21488,16743,88253,3295922.4,2680528.93,153.38432613551748
2021-02-23,23227,17758,110633,4952064.84,3886168.63,213.2029465708012
2021-02-24,24814,18311,109543,2880648.13,2377495.5,116.08963206254533
2021-02-25,25641,19004,117903,5675843.97,4598510.35,221.35813618813617
2021-02-26,20529,16603,85164,3813868.44,3118356.14,185.77955282770714
2021-02-27,22079,15987,117948,3241854.71,2733660.27,146.8297798813352
2021-02-28,26771,19046,121825,2348995.75,1901704.24,87.74404206043853
2021-03-01,30058,23636,139274,1942260.67,1595206.21,64.61709594783419
2021-03-02,34281,27865,150636,679248.37,536287.19,19.814135235261514
2021-03-03,37125,27617,174633,1202803.22,982110.07,32.39873993265993
2021-03-04,34850,24960,180481,2188811.67,1718125.54,62.806647632711616
2021-03-05,34458,27269,136717,1350969.16,1101818.84,39.2062557316153
2021-03-06,33670,27371,133076,1702498.76,1385168.73,50.56426373626373
2021-03-07,36948,28600,157069,2475099.15,2022240.35,66.98871792789866
2021-03-08,35780,27855,140464,2765984.78,2054703.58,77.3053320290665
2021-03-09,31141,22131,156070,2910840.37,2318282.64,93.47292540380849
2021-03-10,37934,26752,195688,2793536.43,2183321.72,73.64202114198345
2021-03-11,34349,26011,168223,4291688.17,3434300.04,124.94361320562462
2021-03-12,32364,23561,105747,4134860.06,3361961.81,127.76109442590533
2021-03-13,31175,24629,112065,2417371.88,1968099.73,77.54200096230954
2021-03-14,30999,25273,114789,2889680.59,2334076.0,93.21850995193392
2021-03-15,31562,23684,161584,3654509.31,2866925.36,115.78826785374818
2021-03-16,30694,24351,159810,4008350.11,3320217.27,130.59067276992246
2021-03-17,31897,25392,170214,4400411.89,3480694.63,137.9569204000376
2021-03-18,35408,28839,182242,5516765.31,4537155.51,155.80561765702666
2021-03-19,34760,28067,120473,3614457.51,2975958.79,103.98324252013808
2021-03-20,31417,24295,126393,3232018.55,2766387.35,102.87483050577713
2021-03-21,34445,26647,124002,2822145.24,2475231.8,81.93192742052548
2021-03-22,33491,26683,121744,3923103.49,3698730.81,117.13903705473113
2021-03-23,28368,20831,105036,4222620.69,3768846.71,148.85154716582065
2021-03-24,28378,21514,109227,4003647.57,3639438.17,141.08279547536824
2021-03-25,36949,28753,161932,4847687.37,4322456.49,131.199420011367
2021-03-26,31567,22349,122036,4034615.27,3623284.41,127.811172110115
2021-03-27,32631,23595,147924,3612774.77,3405524.2,110.71602984891668
2021-03-28,30890,23435,161355,3528929.89,3193051.24,114.24182227258012
2021-03-29,34658,26535,185511,4090090.6,3735223.94,118.01288591378614
2021-03-30,27851,21589,134872,10795905.35,9875208.04,387.6307978169545
2021-03-31,30899,22549,126799,9220320.43,8547874.84,298.4019039451115
2021-04-01,41841,33400,158113,9027075.84,8225391.38,215.7471341507134
2021-04-02,44123,31584,214010,7866035.23,7228630.89,178.27516782630374
2021-04-03,41643,30558,161901,7594752.42,7064149.71,182.37764858439593
2021-04-04,39805,28128,200899,1720555.46,1597615.49,43.224606456475314
2021-04-05,47943,35534,209958,2665962.66,2489752.36,55.606921969839185
2021-04-06,44337,34814,229084,2627509.32,2395678.58,59.262226131673316
2021-04-07,42648,32357,157589,3504391.02,3200078.0,82.1701139561058
2021-04-08,46956,35299,239902,3026850.22,2768519.33,64.46141536757817
2021-04-09,45568,33443,193914,3110153.27,2714930.73,68.2530124209972
2021-04-10,42541,34382,205786,2505766.01,2142941.81,58.90237676594344
2021-04-11,43154,32111,138797,2755337.37,2528446.54,63.848944941372764
2021-04-12,47621,35359,182817,3206411.87,3006280.88,67.33188866256484
2021-04-13,43787,33075,237704,3231903.43,2897501.76,73.80965651905817
2021-04-14,41868,33201,218893,5218947.03,4826353.96,124.6524082831757
2021-04-15,46066,36105,162617,4270735.63,3783812.65,92.70906156384318
2021-04-16,43728,33236,155174,3735241.12,3308841.35,85.41989388949872
2021-04-17,47170,34731,171205,3800876.52,3259298.49,80.57825991096036
2021-04-18,42920,32739,155375,4448113.81,3495208.68,103.63732082945013
2021-04-19,48473,38183,183223,3468512.12,2925337.15,71.55554886225322
2021-04-20,42582,31626,150485,4030055.78,3186833.6,94.64223803485041
2021-04-21,37415,28122,137412,5244905.44,4141247.89,140.18189068555392
2021-04-22,44828,33107,221933,4635126.49,3691630.05,103.39802110288213
2021-04-23,41069,30398,194843,2503702.41,1966755.8,60.96331563953347
2021-04-24,45034,36788,211215,3966260.92,3199689.13,88.07258782253409
2021-04-25,50274,40430,254833,4545990.29,3630097.75,90.42428074153638
2021-04-26,40077,31568,164581,4718077.11,3814996.18,117.72530653492029
2021-04-27,43799,31642,206019,5303542.87,4355535.28,121.08821822416037
2021-04-28,47571,33983,212630,5606431.49,4335482.99,117.85397595173531
2021-04-29,46907,33983,162107,9535515.05,7714922.63,203.2855448014156
2021-04-30,50714,40411,194628,6962149.33,5622679.65,137.2825911976969
2021-05-01,38587,27949,180978,6555221.49,5276005.92,169.8816049446705
2021-05-02,39941,31361,128241,5301495.07,4383106.98,132.7331581582835
2021-05-03,47936,36124,207575,3778243.02,3051862.47,78.81848756675568
2021-05-04,40128,32736,172741,1930133.97,1605646.92,48.09943107057416
